BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000193, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000216, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000162, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000210, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000108, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000079, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000214, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000210, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000197, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000199, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000159, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000192, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000268, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000229, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000199, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000044, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000189, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000196, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000191, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000207, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000198, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000207, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000095, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000236, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000168, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000050, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000208, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000207, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000256, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000208, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000207, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000191, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000208, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000176, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000194, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000201, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000199, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000092, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000210, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000192, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000210, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000207, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000303, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000206, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000261, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000166, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000217, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000153, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000206, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000200, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000163, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000099, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000195, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000189, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000218, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.002399, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000265, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000192, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000188, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000165, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000171, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000154, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000322, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000145, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000014, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000149, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000193, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000197, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000199, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000146, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000188, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000159, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000215, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000191, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000183, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000172, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000201, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000147, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000091, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000203, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000223, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000257, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000204, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000169, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000265, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000220, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000224, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000146, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000210, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000241, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000178, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000138, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000202, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000155, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000192, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000190, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000156, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000257, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000193, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000187, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000150, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000201, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000157, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000165, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000254, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000205, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000167, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000160, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000062, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000224, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000176, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000201, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000183, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000202, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000160, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000214, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000200, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000957, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000204, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000302, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000228, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000199, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000145, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000078, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000197, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000197, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000205, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000150, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000052, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000207, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000207, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000191, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000198, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000218, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000197, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000191, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000170, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000195, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000275, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000189, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000150, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000075, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000192, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000160, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000209, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000194, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000210, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000210, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000242, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000196, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000216, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000195, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000176, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000014, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000199, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000169, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000166, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000190, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000210, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000147, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000158, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000264, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000210, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000208, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000171, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000197, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000268, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000197, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000140, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000165, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000162, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000197, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000302, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000356, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000200, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000193, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000361, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.001248, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000246, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000367, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000189, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000189, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000300, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000198, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000367, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000194, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000253, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000366, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000234, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000200, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000283, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000219, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000097, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000482, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000287, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000164, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000183, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000188, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000245, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000154, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000163, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000197, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000164, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000248, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000179, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000174, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000215, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000199, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000041, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000171, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000166, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000213, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000195, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000218, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000123, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000200, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000266, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000324, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000201, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000219, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000212, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000233, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000078, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000158, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000150, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000250, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000200, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000299, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000163, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000155, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000225, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000940, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000164, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000205, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000149, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000085, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000200, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000166, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000190, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000191, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000207, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000253, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000193, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000195, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000235, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000160, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000159, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000203, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000151, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000168, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000053, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000170, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000195, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000196, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000149, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000203, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000261, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000354, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000193, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000156, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000139, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000309, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000151, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000386, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000250, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000152, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000142, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000366, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000360, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000328, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000185, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000374, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000372, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000470, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000186, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000336, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000361, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000173, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000347, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000211, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000209, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000206, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.001185, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000207, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000205, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000231, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000357, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000190, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000167, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000194, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000213, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000359, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000438, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000357, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000204, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000405, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000240, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000361, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000354, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000181, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000446, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000216, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000286, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000517, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000276, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000498, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000314, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000277, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000350, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000200, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000189, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000212, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000165, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000158, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000176, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000043, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000192, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000223, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000262, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000192, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000138, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000154, -
